ts	contract	seed	result	actualRounds	totalTx	deposits	syncRedeems	asyncRedeems	processBatch	finalizeBatch	rebalances	settlements	rateUpdates	priceUpdates	invariantChecks	invariantFails	totalGasUsed	wallMs
1776357128059	S8_InvestSettlementEdge	962345	PASSED	50	237	100	0	0	0	0	50	59	16	12	51	0	98095863	393
1776357133438	S9_MultiAdapterMix	962345	PASSED	50	1527	849	0	459	49	49	50	49	9	13	102	0	520708964	1496
1776357138404	S10_InterleavedOperations	962345	PASSED	50	707	229	29	213	58	58	50	28	20	22	147	0	293444237	1065
1776357143624	S1_DepositRedeemMix	972345	PASSED	50	1485	959	520	0	0	0	0	0	4	2	51	0	350157583	1297
1776357148424	S2_AsyncRedeemFullCycle	972345	PASSED	50	439	54	0	274	48	48	0	0	9	6	151	0	255426595	891
1776357154302	S3_RebalanceSettlement	972345	PASSED	50	1728	848	0	652	50	50	50	60	9	9	201	0	700827228	1970
1776357158584	S4_ExchangeRateFeeAccrual	972345	PASSED	50	202	123	20	0	0	0	0	0	50	9	50	0	62058124	293
1776357164236	S5_SanctionedUserInterlace	972345	PASSED	50	2256	1796	399	17	17	17	0	0	6	4	51	0	556808020	1764
1776357168661	S6_InFlightEdgeCases	972345	PASSED	50	369	112	18	66	26	26	58	35	16	12	51	0	138397980	511
1776357173269	S7_FullProtocolEndurance	972345	PASSED	15	812	440	120	172	15	15	15	16	15	4	17	0	203982765	703
1776357177606	S8_InvestSettlementEdge	972345	PASSED	50	239	100	0	0	0	0	50	61	16	12	51	0	98898074	401
1776357182968	S9_MultiAdapterMix	972345	PASSED	50	1515	852	0	445	50	50	50	46	9	13	102	0	515547757	1477
1776357187924	S10_InterleavedOperations	972345	PASSED	50	683	203	53	184	58	58	50	33	21	23	148	0	283823065	1045
1776357193009	S1_DepositRedeemMix	982345	PASSED	50	1365	888	471	0	0	0	0	0	4	2	51	0	319848743	1213
1776357197943	S2_AsyncRedeemFullCycle	982345	PASSED	50	505	57	0	333	50	50	0	0	9	6	151	0	289876622	1035
1776357203730	S3_RebalanceSettlement	982345	PASSED	50	1637	832	0	583	50	50	50	54	9	9	201	0	649963235	1884
1776357207938	S4_ExchangeRateFeeAccrual	982345	PASSED	50	204	121	24	0	0	0	0	0	50	9	50	0	62888547	293
1776357213630	S5_SanctionedUserInterlace	982345	PASSED	50	2309	1890	358	17	17	17	0	0	6	4	51	0	574070709	1802
1776357218067	S6_InFlightEdgeCases	982345	PASSED	50	418	149	18	79	27	27	58	32	16	12	51	0	146332131	536
1776357222702	S7_FullProtocolEndurance	982345	PASSED	15	903	494	142	188	15	15	15	15	15	4	17	0	227461145	759
1776357226997	S8_InvestSettlementEdge	982345	PASSED	50	242	100	0	0	0	0	50	64	16	12	51	0	100206996	397
1776357232434	S9_MultiAdapterMix	982345	PASSED	50	1581	934	0	420	50	50	50	55	9	13	102	0	523449935	1526
1776357237394	S10_InterleavedOperations	982345	PASSED	50	685	197	40	202	58	58	50	38	20	22	146	0	289186763	1041
1776357242434	S1_DepositRedeemMix	992345	PASSED	50	1234	795	433	0	0	0	0	0	4	2	51	0	291056402	1133
1776357247332	S2_AsyncRedeemFullCycle	992345	PASSED	50	499	55	0	331	49	49	0	0	9	6	151	0	288232097	977
1776357253048	S3_RebalanceSettlement	992345	PASSED	50	1551	731	0	597	50	50	50	55	9	9	201	0	633202946	1838
1776357257310	S4_ExchangeRateFeeAccrual	992345	PASSED	50	211	122	30	0	0	0	0	0	50	9	50	0	64200015	299
1776357263046	S5_SanctionedUserInterlace	992345	PASSED	50	2258	1837	360	17	17	17	0	0	6	4	51	0	564715906	1843
1776357267483	S6_InFlightEdgeCases	992345	PASSED	50	371	127	10	70	25	25	58	28	16	12	51	0	134402500	532
1776357272069	S7_FullProtocolEndurance	992345	PASSED	15	820	486	113	145	15	15	15	12	15	4	17	0	196819432	662
1776357276462	S8_InvestSettlementEdge	992345	PASSED	50	248	100	0	0	0	0	50	70	16	12	51	0	102631393	404
1776357281839	S9_MultiAdapterMix	992345	PASSED	50	1532	880	0	419	49	49	50	63	9	13	102	0	513089221	1478
1776357286759	S10_InterleavedOperations	992345	PASSED	50	657	189	40	189	58	58	50	31	20	22	146	0	278867854	1016
1776357291744	S1_DepositRedeemMix	1002345	PASSED	50	1173	776	391	0	0	0	0	0	4	2	51	0	273846159	1085
1776357296611	S2_AsyncRedeemFullCycle	1002345	PASSED	50	512	55	0	342	50	50	0	0	9	6	151	0	294897285	977
1776357302614	S3_RebalanceSettlement	1002345	PASSED	50	1777	813	0	731	49	49	50	67	9	9	201	0	747958320	2054
1776357306833	S4_ExchangeRateFeeAccrual	1002345	PASSED	50	223	128	36	0	0	0	0	0	50	9	50	0	65973222	309
1776357312469	S5_SanctionedUserInterlace	1002345	PASSED	50	2264	1845	358	17	17	17	0	0	6	4	51	0	561155758	1758
1776357316874	S6_InFlightEdgeCases	1002345	PASSED	50	383	129	14	69	24	24	58	37	16	12	51	0	138890210	510
1776357321476	S7_FullProtocolEndurance	1002345	PASSED	15	855	509	116	147	15	15	15	19	15	4	17	0	205405805	699
1776357325784	S8_InvestSettlementEdge	1002345	PASSED	50	248	100	0	0	0	0	50	70	16	12	51	0	102711764	408
1776357331188	S9_MultiAdapterMix	1002345	PASSED	50	1574	924	0	432	50	50	50	46	9	13	102	0	522750627	1510
1776357336097	S10_InterleavedOperations	1002345	PASSED	50	636	187	27	195	53	53	50	27	21	23	143	0	274766583	999
1776357341186	S1_DepositRedeemMix	1012345	PASSED	50	1265	883	376	0	0	0	0	0	4	2	51	0	294309952	1188
1776357346182	S2_AsyncRedeemFullCycle	1012345	PASSED	50	503	60	0	330	49	49	0	0	9	6	151	0	287727092	1068
1776357352132	S3_RebalanceSettlement	1012345	PASSED	50	1783	818	0	731	50	50	50	66	9	9	201	0	745245072	2042
1776357356363	S4_ExchangeRateFeeAccrual	1012345	PASSED	50	181	97	25	0	0	0	0	0	50	9	50	0	59576422	282
1776357361968	S5_SanctionedUserInterlace	1012345	PASSED	50	2188	1757	370	17	17	17	0	0	6	4	51	0	547042327	1711
1776357366395	S6_InFlightEdgeCases	1012345	PASSED	50	363	114	27	62	23	23	58	28	16	12	51	0	132268836	499
1776357371063	S7_FullProtocolEndurance	1012345	PASSED	15	885	460	125	223	15	15	15	13	15	4	17	0	233427546	733
1776357375364	S8_InvestSettlementEdge	1012345	PASSED	50	242	100	0	0	0	0	50	64	16	12	51	0	100193185	409
1776357380802	S9_MultiAdapterMix	1012345	PASSED	50	1596	914	0	458	50	50	50	52	9	13	102	0	539036048	1546
1776357385759	S10_InterleavedOperations	1012345	PASSED	50	634	179	42	175	56	56	50	32	21	23	147	0	271290130	1044
1776357390615	S1_DepositRedeemMix	1022345	PASSED	50	1027	700	321	0	0	0	0	0	4	2	51	0	240697482	964
1776357395516	S2_AsyncRedeemFullCycle	1022345	PASSED	50	470	54	0	303	49	49	0	0	9	6	151	0	274010606	993
1776357401427	S3_RebalanceSettlement	1022345	PASSED	50	1789	922	0	633	49	49	50	68	9	9	201	0	711878639	2000
1776357405658	S4_ExchangeRateFeeAccrual	1022345	PASSED	50	254	152	43	0	0	0	0	0	50	9	50	0	70781075	352
1776357411235	S5_SanctionedUserInterlace	1022345	PASSED	50	2134	1700	373	17	17	17	0	0	6	4	51	0	525307268	1666
1776357415709	S6_InFlightEdgeCases	1022345	PASSED	50	426	166	8	80	24	24	58	38	16	12	51	0	146470174	556
1776357420302	S7_FullProtocolEndurance	1022345	PASSED	15	867	491	113	188	15	15	15	11	15	4	17	0	218106386	705
1776357424590	S8_InvestSettlementEdge	1022345	PASSED	50	242	100	0	0	0	0	50	64	16	12	51	0	100227764	397
1776357429920	S9_MultiAdapterMix	1022345	PASSED	50	1429	786	0	427	50	50	50	44	9	13	102	0	487151162	1431
1776357434889	S10_InterleavedOperations	1022345	PASSED	50	711	216	59	202	57	57	50	28	20	22	146	0	291970624	1047
1776357439957	S1_DepositRedeemMix	1032345	PASSED	50	1306	863	437	0	0	0	0	0	4	2	51	0	305034487	1170
1776357444825	S2_AsyncRedeemFullCycle	1032345	PASSED	50	503	56	0	332	50	50	0	0	9	6	151	0	288916419	973
1776357450720	S3_RebalanceSettlement	1032345	PASSED	50	1771	934	0	609	50	50	50	60	9	9	201	0	695290452	1993
1776357454926	S4_ExchangeRateFeeAccrual	1032345	PASSED	50	212	127	26	0	0	0	0	0	50	9	50	0	63763499	301
1776357460446	S5_SanctionedUserInterlace	1032345	PASSED	50	1955	1523	371	17	17	17	0	0	6	4	51	0	482439127	1573
1776357464873	S6_InFlightEdgeCases	1032345	PASSED	50	374	134	19	57	24	24	58	30	16	12	51	0	130860471	500
1776357469501	S7_FullProtocolEndurance	1032345	PASSED	15	846	470	117	181	15	15	15	14	15	4	17	0	212964913	690
1776357473805	S8_InvestSettlementEdge	1032345	PASSED	50	238	100	0	0	0	0	50	60	16	12	51	0	98489118	395
1776357479196	S9_MultiAdapterMix	1032345	PASSED	50	1503	840	0	444	50	50	50	47	9	13	102	0	509206652	1466
1776357484104	S10_InterleavedOperations	1032345	PASSED	50	635	183	53	178	50	50	50	29	20	22	141	0	269849674	993
1776357489124	S1_DepositRedeemMix	1042345	PASSED	50	1223	776	441	0	0	0	0	0	4	2	51	0	288754988	1137
